Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
3809,6.0,0.3432,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",리브 페이스북 금융 고객 리 암호화폐 브라 서비스 사용 은행
3810,0.0,0.9601,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",의견 제시 이번 증권 투자 신규 목 전체 목표 동종
3811,0.0,0.5351,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",서비스 시장 웨이 경제 몹 서울 위챗 마케팅 제공 타깃
3812,2.0,0.433,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 혁신 안정 기업 보호 보안 정보 규제 대응 디지털
3813,3.0,0.3894,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",폼 엠 아이 경제 서울 미래 국내 투자 비즈니스 네이버
3814,4.0,0.4925,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 혁신 보호 디지털 규제 정보 지속 핀테크 회사 안정
3815,2.0,0.5113,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 위원장 정보 혁신 보호 디지털 규제 지속 체계 대응
3816,4.0,0.4748,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 디지털 해외 사업 베트남 진출 핀테크 서비스 은행 그룹
3817,3.0,0.5233,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",모바일 고객 은행 금융 뱅킹 플랫폼 신한은행 등록 기준 거래
3818,7.0,0.3576,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",결제 블록체인 화폐 기술 암호화폐 가능 플랫폼 시스템 시장 경제
3819,4.0,0.4841,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",규제 기능 일본 금융 경제 연구 환경 결제 아시아 서비스
3820,7.0,0.5468,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 힌트 기술 정보 토큰 사용 기반 서비스 체인 플랫폼
3821,4.0,0.6351,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",채용 합격자 기획 관리 접수 졸업 가능 금지 지원서 경제
3822,9.0,0.4628,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",블록체인 거래 암호화폐 블록 비트코인 기술 자금 검증 확보 생성
3823,4.0,0.361,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",은행 원장 김 서비스 결제 금결원 오픈뱅킹 카드 핀테크 계좌
3824,0.0,0.4567,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",기업 시장 업체 온라인 성장 클라우드 오프라인 경제 서비스 결제
3825,7.0,0.4057,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",결제 기술 블록체인 카드 경제 신한 신용 특허 여신 프로세스
3826,3.0,0.296,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",서비스 구독 카드사 금융 경제 사업 수익 가맹점 상품 국내
3827,0.0,0.5815,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",기업 시장 클라우드 삼성증권 글로벌 플랫폼 유통 결제 연구원 업체
3828,3.0,0.4659,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",금융 서비스 디지털 결제 데이터 그룹 은행 앱 토스 대만
3829,1.0,0.5067,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",자영업 임금 최저 자영업자 인상 보험 지원 최저임금 가맹점 가협
3830,3.0,0.6836,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",서비스 결제 인포 텍 렉스 제로페이 제공 모바일 플랫폼 신협
3831,4.0,0.6172,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 정보 서울 디지털 경제 보호 혁신 규제 보안 전환
3832,0.0,0.7924,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",결제 한국 사이버 관계 전자 시스 지분 협력 시장 인수
3833,2.0,0.5724,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 혁신 보호 위원장 정보 체계 대응 날 규제 회사
3834,3.0,0.7836,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 신문 전자 서비스 플랫폼 페이 신협 사용 모바일 유비
3835,2.0,0.4115,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 정보 보호 보안 금융사 규정 강화 혁신 전자 디지털
3836,9.0,0.4079,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",페이스북 기업 비트코인 리브 암호화폐 경제 서비스 달러 코인 발표
3837,3.0,0.4646,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",한도 게임 결제 시스템 사 온라인 이용자 이달 성인 채널
3838,2.0,0.7026,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",서비스 결제 은행 정보 관리 금융 분석 마이데이터 방식 데이터
3839,9.0,0.495,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",리브 가상화폐 통화 페이스북 대통령 트럼프 규제 기업 의장 미국
3840,4.0,0.5443,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 핀테크 한국 서비스 디지털 혁신 회사 산업 경제 육성
3841,6.0,0.7533,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",달러 국제 통화 카니 기축 총재 경제 중앙은행 미국 세계
3842,4.0,0.3627,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",블록체인 금융 서비스 금융지주 신한 기술 상품 디지털 은행 투자
3843,0.0,0.8004,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",상장 시장 서울 경제 텍 결정 팩 상상 기업 예정
3844,7.0,0.3454,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",보안 클라우드 인증 사업 서울 페이스북 삼성전자 정보 청문회 부회장
3845,4.0,0.452,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",오픈 농협은행 금융 서비스 핀테크 플랫폼 스포츠서울 기업 시장 제공
3846,3.0,0.3976,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",스포츠서울 결제 공식 해외 미래에셋대우 금융 투자 텐센트 겸영 등록
3847,6.0,0.3942,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 경제 디지털 은행 변화 영란 기술 데이터 미래 보고서
3848,1.0,0.4027,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",카드 수수료 업계 금융당국 대형가 맹점 의원 장단 카드사 서비스
3849,5.0,0.7363,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",계약 지방 협상 적격 심사 구매 용역 경찰청 사업 정보
3850,5.0,0.4507,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",주민 카드 자치회 수수료 서울 프로그램 우대 적용 성동 신용
3851,0.0,0.5766,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",설정 액 증가 증시 상품 자금 펀드 단기 투자 금융
3852,0.0,0.8556,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",상장 기업 공모가 합병 팩 에프 주가 기록 증시 종목
3853,3.0,0.382,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 기업 청년 창업 동문 서비스 사관 페이 유비 학교
3854,9.0,0.3485,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",기업 현금 결제 코인 화폐 비용 암호화폐 디지털 기술 은행
3855,5.0,0.4221,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",한국은행 경제 본부 부산 강좌 강의 주제 참석 시장 금요
3856,4.0,0.3666,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",데이터 활용 정보 업계 빅데이터 법 경제 금융 기업 개인
3857,3.0,0.6204,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",금융 서비스 건강 숍 제공 은행 대구 앱 경제 바이오
3858,5.0,0.4584,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",청년 창업 사관 학교 렉스 인포 텍 플랫폼 결제 동문
3859,3.0,0.6169,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",서비스 제공 건강 샵 금융 대구은행 에이지 메디 뉴스 아이
3860,5.0,0.4639,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",주민 카드 자치회 수수료 적용 프로그램 수강료 우대 시스템 신용
3861,4.0,0.6936,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 블록체인 서비스 그라운드 서울 개발 협약 공감 본사 중구
3862,7.0,0.5651,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 그라운드 서비스 개발 금융 기반 우리금융그룹 협약 디지털 체결
3863,3.0,0.4867,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",카드 토스 카카오뱅크 신용카드 신용 제휴 카드사 결제 회사 업계
3864,3.0,0.525,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 가맹점 종합 지급 유리 시장 네이버 제업 확대 결
3865,6.0,0.4353,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 보고서 은행 경제 변화 리스크 시스템 디지털 영란 회사
3866,3.0,0.3493,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",송금 은행 수수료 해외 달러 인하 확대 시장 경쟁력 서비스
3867,3.0,0.5657,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 방식 서비스 플 페이 계좌 이체 업체 출금 소비자
3868,0.0,0.815,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",상장 합병 팩 증권 성공 투자 회사 주선 폐지 호스
3869,3.0,0.7078,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",현금 결제 카드 서울 매장 가능 중구 키오스 직원 주문
3870,6.0,0.4191,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",수지 분기 흑자 경상 달러 증가 영향 뉴스 보유액 무역
3871,4.0,0.725,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 아이디어 금융 사업 팀 비즈니스 부문 창업 심사 기회
3872,5.0,0.5204,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",기업 포스코 기자 시민 협력사 결제 창업 지급 상생 지원
3873,3.0,0.515,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",송금 서비스 코스 머니 개국 미국 수수료 국가 조선일보 추가
3874,4.0,0.7687,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 아이디어 금융 팀 사업 부문 개최 비즈니스 공모전 심사
3875,4.0,0.8193,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 아이디어 사업 비즈니스 전자 신문 모델 기회 산업 기술
3876,4.0,0.7082,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 아이디어 금융 부문 심사 사업 지원 한국 발표 상금
3877,8.0,0.4601,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",암호화폐 거래 신고 논의 특금법 금융 사이트 국회 신문 전자
3878,9.0,0.2941,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",암호화폐 블록체인 규제 자금 정부 뉴스 입장 국내 정책 후보
3879,9.0,0.4123,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",통화 가상 국제 후보 자금 논의 특금법 거래 취급 적극
3880,9.0,0.4245,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",자산 암호 규제 금융 단장 시장 경제 투자 상황 토큰
3881,3.0,0.8007,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",서비스 제공 채팅 샵 앱 대구은행 금융 고객 생활 협약
3882,3.0,0.379,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",무인 업무 가능 디지털 유통 정산 대표 시스템 사 기술
3883,4.0,0.5301,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",기업 혁신 디지털 기술 장관 경영 부문 정보 상 회사
3884,7.0,0.4423,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",정보 기업 서비스 대표 핀테크 금융 데이터 쿠콘 연결 제공
3885,6.0,0.5078,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",국민 분기 한국은행 수지 경제 소득 잠정 악화 주간 계획
3886,3.0,0.7415,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",채팅 제공 숍 경제 은행 앱 서비스 가능 예정 대구
3887,3.0,0.5857,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",금융 채팅 교육 제공 서비스 대구은행 샵 협약 앱 가능
3888,4.0,0.4854,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 기업 서비스 연구소 플랫폼 혁신 분야 대출 규제 선정
3889,4.0,0.7536,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",디지털 글로벌 선정 파이낸스 금융 은행 제일은행 최우수 서비스 고객
3890,4.0,0.572,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",디지털 금융 서비스 은행 고객 앱 뱅킹 모바일 경제 시상식
3891,3.0,0.5207,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 서비스 플 페이 방식 계좌 업체 출금 수수료 동의
3892,3.0,0.4599,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 기업 청년 창업 페이 사관 렉스 인포 동문 텍
3893,4.0,0.6457,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 디지털 부산은행 서비스 경제 기능 혁신 김민영 아시아 기자
3894,3.0,0.5311,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",등록 금융 전자금융업 페이 시장 지급결제 전자 익스 기관 신문
3895,9.0,0.3743,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",암호화폐 코인 중앙은행 디지털 화폐 라이트 시스템 블록체인 운영 인도
3896,6.0,0.6282,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",디지털 화폐 인민은행 중국 단계 은행 경제 발행 일반 전달
3897,1.0,0.2951,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",카드 결제 신용카드 사용 마그네틱 정보 전표 신용 전송 변화
3898,0.0,0.6401,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",매출 대비 게임 증가 분기 광고 사업 동기 결제 부문
3899,0.0,0.6648,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",매출 게임 증가 대비 분기 사업 감소 동기 금융 모바일
3900,0.0,0.4215,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",수익 증가 서비스 분기 스마트 동기 가입자 홈 기업 대비
3901,4.0,0.6722,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 디지털 부산은행 혁신 서비스 협약 사업 발굴 뉴스 기술
